example,label
@bengibaser Heh simdi evde gotunu yayarak sosyal medyaya girmis ortaokul mezunu beyinsiz ama aşı olmamak hakkimiz ilac lobisi diye anırmaya baslar,provocative
@Araviee_offl @mkstalin Ama ney😭,unusable
@kritisch_kritik Chpli damgası yemişsin ahahah,provocative
"@berieess @AREAJULID Bener bgt anjrit, kek kurang sesuai ama imajinasi dan harapan kita ga sie",unusable
@CryptoKemal $CHZ ve fan tokenler yeni listelemeler  https://t.co/OFzrQsqbiz,unusable
"@SibsMUFC Kane will probably be nailed on, if he goes there. I’ve got Lukaku now.",unusable
@__beyfendi_ Sosyali reali hepsi aynı  İyisi de var kötüsü de  Ama ben genel olarak insanlara güvenirim ya,neither
"@twitoblomov @AjansMuhbir Kemalist öfke kısmı güzel ama, viskili tanımı yadırgıyorum.. bunu duyan yarım akıllı da, Viskinin Kemalistlerin millî içkisi olup yalılarından boğaza karşı viski yudumlayarak paşa keyfi sürdüğünü düşünecek..",provocative
@taroreis Ama geri gidicem,neither
"@ayseyukselresmi Şeker kızım twitter seninle güzel 🌸ama bir abla tavsiyesi, instagramda soru cevap, canlı yayınlar yap. Çünkü herkesin twitter sayfası yok Orda da soru cevap yapar mısın🌸🤲💖",neither
@SabriAmcatvtr Bu kadar beyinsiz pes,neither
@rektorcomakli Eğitimini online ortamlarda verdiğiniz derslerin böyle kritik bir zamanda sınavlarını yüzyüze yapmayı planlamak hatadır.Kararlarnızdan vazgeçin örgün ve açıköğretim öğrencilerniz arasında ayrım yapmayın! YAZOKULU ONLINE OLSUN. @mehmetceyhan23  @rektorcomakli @ErdemKCD ))),neither
YOBAZ KAFALAR AFGAN BAŞBAKANI 169 MİLYON $ ALIP KAÇTI DİYORLAR. KAYIP 128 MİLYAR $ I UNUTTURACAKLAR AKILLARINCA.,provocative
Avrupa bunu tam zamanında ama çok da sancılı bir şekilde yaptı. Bu coğrafya için tren çoktan kaçtı,biasedAgainstGovernment
Normality has Dissappeard around the world. We’ve seen the best the UK had..👍🌷🌹🇬🇧🇬🇧,unusable
@WholesomeMeme i've never heard someone call that symbol 'klammeraffe'. everyone calls it 'at' here,unusable
@erayokutmus Aaa beyinsiz kamalist yobaz bana beyin dilemiş çok komiksin😀🤣😅😄😃😂😁😆,provocative
Bu kemalistlerin 99% Beyinsiz😂😂,provocative
#ZavallıİBB diyen beyinsiz cahil aktoller sizi eşşeğe altın semer vurmuslar eşşek yine eşşek 20 yılda ist yöneten akp zamanında alınan otobüsler hani 300 bintl alınan ibb kasasına 1 milyon olarak yazılan metrobüsler biliyorsunuz dime calanlar yolsuzluk yapanlar sizlersiniz,provocative
Hem akpli komşularla imtihan oluyorum hem aşure getiren yok. O zaman ben sizin aşırı humanist muhabbetlerinize neden katlandım,provocative
@perfecttonur Çıktım mı kız sınavdan,neither
Amk akpli artisti seni.,provocative
@SmartBSCNews @LBank_Exchange @Manaio5 Want to learn more something? So don't miss this upcoming AMA event of @LBank_Exchange and @Manaio5 on August 23. Let us all be more knowledgeable on this and bring a great questions to have a chance to win of it. See you there!,unusable
Şu sitede hiç seveninin olmadığını nasıl mı anlarsın? İşte böyle,neither
My eyes are hurting,unusable
"@agresifhumanist @bi_umut hala var ve hala savunuyorlar.. Kemalist ( sözde ) perinçeği savunanlar, akpli , aömerikancı perinçeğide savundular şimdi de talibancı versiyornunu savunuyorlar",biasedAgainstGovernment
"@fumrucchi Rucih otakmu ini gabeda jaoh ama Fuma :"")",unusable
@TsnBerra Yok dinlemelik öyle,neither
@AbdulkadirBingl Û hûn vê yekê jî şaş dizanin. Kesê ku hemberê şerîatê be nabe Kemalîst tenê dibe hemberê şerîatê.,unusable
"If you’ve ever worked for a university or amongst academics, you NEED to watch The Chair on @NetflixUK with the goddess that is Sandra Oh. Yes aspects of it are heightened for drama but it’s still pretty accurate. @siany_alexander @theclairehughes I reckon you’d love it! X",unusable
@jahreindota @ayberkyagiz Akpliden alamazsa onları da Mavi Chpli yaparız,provocative
"Chpli Belediyeler onlarca hayvani katletti. Cevreci, Hayvansecer kiligindaki  Militanlardan ses cikmiyor. Bunlar nasil ki Kadin orgutlerini ele gecirdilerse Hayvan haklarini savunan dernek vakiflari da ele geçirdiler   #İbbBarınaktaKatliamVar  https://t.co/y73H3e5Nu1",biasedTowardsGovernment
This is the most excellent good shit I’ve seen in a while. I love wrestling.,unusable
"@zagros_y @alpayozalan35 Sen kürt olamazsın zaten, kürt olsan Amerikan uşağı olmazsın, konu saptırma,pkk sözde yöneticileri kurtce bile bilmiyor, kimi Ermeni kimi Süryani kimi yahudi.",neither
@serdargrg1 @enbitkili @karavanasam12 @ekrem_imamoglu Beyinsiz herif. Bende mülteciye karşıyım alıyorlarsa nitelikli mülteci alsınlar. Bu konuda hemfikiriz!,provocative
"Günün gelişmelerini, özel haberlerimizi ve yazarlarımızı takip etmek için Telegram kanalımıza abone olabilirsiniz.   Takip etmek için 👇🏼",neither
"insanların beni, çağ dışı, yobaz, gerici, muhafazakar, cemaatçi, tarikatçı vs. görmesi çok normal. bu sözlerden hele böylesi bir zamanda kaçınmak zaten muhal. daha önemlisi, benim niçin bunlardan rahatsızlık duyduğumdur. bunu samimice soralım.",neither
Niye beyinsiz bunlar acaba?,neither
"❌Canan Kaftancıoğlu, Heybeliada’da geçen yıl da aynı noktada yangın çıktığını, buna rağmen söndürme uçaklarının hazırda tutulmadığını iddia etti.  ✅OGM, #Heybeliada’daki yangına 3 dakika içinde 1 uçak, 3 helikopter ve 5 arazözle müdahale edilmeye başlandığını açıklamıştır.  https://t.co/jyRj7wMtD5",biasedTowardsGovernment
"@MBekaroglu @Hurriyet Bunlar iyi günleriniz. Kemalist aklı anlamanız zaman alacak, daha çok çırpınacak ve çıldıracaksınız:)",provocative
@Denekdegilim Kabul edilebilir risk diye birşey var. Sizinki kabul edilemez risk kendini zeki zanneden at gözlüklü ukala beyinsiz. Bu konunun ideolojik hicbir saplantiyla alakası yok. Git aşını ol,provocative
"@cantrkdgn can bey, sizi kınıyorum. insanları fikirleri yüzünden yobaz demeniz askdlakld şaka şaka benim de kafam girsin o yobazlara.yobazlar, morgoth'un uşağı sauron gibiler. gittikleri yerde ot bile yetişmiyor.",provocative
@OfficialSidNaaz Appreciating my bestfriend turned boyfriend for keeping a track of my water intake during all our hikes/trips. He legit makes sure I don't get dehydrated. I've never seen love like this and I feel extremely lucky.  #SidNaazRocksDD3,unusable
@selinkizilcan @KampusCadilari Selin bu teröristler gelmesin aramıza boşver. Bunlar da bi nevi fahri Akpli,provocative
@seeiin_ askim flood zaten harika olmus ama dediğim şeyi de yapsan ayri bi edit cikar ve o da cok güzel olur yanii❤😍,neither
@erol1671 Teşekkür ederim Dostum🙋‍♂️,neither
çok üstencil olucak biliyorum ama artık hayatıma özgüvensiz insan almicam ya bye cidden başıma ne geldiyse sizin yüzünüzden geldi,neither
@lalsarca1 Şerefsizsin ama seviyorum,neither
@keesokan Whiteheads aku ngurang banget. MAU NANYA BEDANYA BLACKHEADS AMA SEBACEOUS FILAMENT,unusable
@kukicime @Quantum2626 #SınırNamustur 🇹🇷,unusable
Orhon’un anne ve anneannesi Pandemi Hastanesi’ne kaldırıldı  https://t.co/YnRLNkOswH #Genel #Kıbrıs  https://t.co/HaVaV4Tr6N,neither
Demografi mühendisliğinden elde edilen politik kazanımlar İslamcıların Hamidden beri bildiği 1 taktik ki kafkasya ve balkanlardan gelen müslüman muhacirler Ermeni ve Rum'lara karşı hareketlere epey hevesli katıldılar.,provocative
Rihanna ve küçük arkadaşı gezmede  https://t.co/nCZwho9W28  https://t.co/HTkwj8mA0n,neither
@eyup_akbulak @abigilinkiz Teşekkür ederim ama ben yalancı birisi değilim o yüzden benden size aday olmaz :),neither
@Ellie_Shea13 I've known her for a long long time. She's a bad person who uses people and thinks she's the smartest in the room. But she's not. Far from it.,unusable
@ewura_ama_danso Oh is it...noted 👍🏾,unusable
Duygulunun konuğu Midyatyus ağamdı Midyatyus benden yaşça büyük ama Lapacı gibi bir deyyusla karşılaşıp hırpalanmamış ve kendine de iyi bakmış olduğunda yıkama-yağlama-yalama ve kökleme hizmetini sorunsuz veriyor.,neither
@2023_hedefi @Odontiyatros @Fisiko13 @srkntnyldz Lan am kafa. Kim mülteci oldu? İzmiri yunan alsa ordan gelen mülteci mi olur beyinsiz herif,provocative
ozellikle sevmedigim bi sanatci yok ama bts disi hicbirisine safe d3ilim buna gore takip etmeye devam edin sonrsfan ugrasamam,neither
@HtTemiz @muratYrlkaya @BALIM1923 Şimdi kendi sözünle çelişmedin mi beyinsiz 😃😃😃,neither
"Kadın ironi yapıyor, salaklar hala anlamaya çalışıyor, kadını akpli sandılar 😂",provocative
"@kaganalp01 @heyderii @1923_cum Alt kısımda geniş tanımı da var. Böyle çok bir şey biliyormuş gibi ortaya çıkıp ta aslında hiç bir şey bilmeyenler yok mu? Al sana Şuara 208. Biz aslında Avrupayı da,İskandinav ülkelerini de diyor ama, biz zındık olduğumuz için göremiyoruz.  https://t.co/NA1zmKmHiV",unusable
"Yetişkinleri geçtim, bir de küçük yaştaki insanların bu içerikleri kontrolsüzce tükettiklerini düşünün.. Tam da sosyal medya düzenlemesi tartışılırken böyle konuşmak da hiç hoşuma gitmiyor ama bu içerikler gerçekten KORKUNÇ.",neither
"Defineciler, Stanoz Ermeni Mezarlığı’ndaki kemikleri çıkarıp talan etti      https://t.co/YHI7KMRbz5  https://t.co/rYV6fwjB8B",neither
"Arsız Karının yaptığı sevgili sayısı totalde en az 25’tir , ama 10 Afgan mülteciyi ülkemize alabiliriz demiş yelloz  10 bin değil ha , 10 diyor kevaşe ruhlu Dalga geçiyor ,maytap geçiyor , yetmiyor vaşak geçiyor insanlıkla dinsiz Cia’nın finosu  https://t.co/7KLlYjNI77",provocative
@Kadirkochan_ Ama sizler ırkçı ve yobaz insanlarsınız küfür edenlere gelince kötü söz sahibinindir o olanları aynen size iade ediyorum . Yahu neden bu kadar kuduruyorsunuz ?,provocative
"@1602Gri @eness_turann Maliyetin 1.90$,  40 dolar olursa öpüp başıma koyar giderim:)) ama 20 dolarda 3te1ini satmayı düşünüyorum. Kademeli satış.  YTD :)) umarım güzel günler göreceğiz. 🙏 Bol kazançlar dostum.",neither
@tam1disiAslan Diagneyi kaça aldınız ondan bahset önce beyinsiz galatasaraylı seni,neither
@Rashad25160932 Ha birde etnik temizleme ne vaxt qoymusuq o ermeni ehalisini temizlemeye goresen,provocative
@atakan__egemen Atatürk dinsizmiydi ?  Dinsiz ise ilk Meclis açılışını neden Cuma günü dualarla yaptı...  Yoksa Atatürk dini siyasetemi alet ediyordu ? 🤔🤔,unusable
Allah'ım hakkımızı kimseye bırakma kurban olduğuuum  #2020KpssyeEkHak,neither
@_PoyrazTim_ Kurban ol o formaya beyinsiz boşuna g@tunu yirtma polisimin tirnagi olamazsin durzu😡😡😡,provocative
Erdoğansız Türkiye tacizcilerin devleti milleti soymasıdır tıpkı şimdi chpli belediyelerde olduğu (eskiden beri böyle),biasedTowardsGovernment
1 Tane Chpli bile Kemal ' in Fotosunu Atmamis Bu kadarmi Nefret ettiniz bu adamdan 😂😂😂 #CHPyeAdayArıyoruz,biasedTowardsGovernment
@captainsagacek Türkçe on kesime say cahil beyinsiz,provocative
"@istgundem @Tezgeleny Olduğunda yurtta solh diyen yapmıştır demiştim,ip ve chp fetönün kontrolündedir.",provocative
@iboakyy Ooo demek evliliği özledin,neither
i feel like i’ve already said this enough  https://t.co/OxAR2KiqT3,unusable
@TCAytunCiray @huseyingurbuz01 @kamilbeyy16 @TSKGnkur Bak halâ kıvırıyorsun çünkü kendini o vahşi milliyetçilik anlayışından kurtarmadın.menderesiniz Türkeş iniz erbakanınız tarikatların kimin eseri? Ben niye solcu oldum?biz niye kemalist idolijiyi benimsemedik? Bu fakir milletin fakir çocuklarının eliyle YIKTIRDILAR egemenler işbrk,biasedAgainstGovernment
durup dururken akpli oldum 😭😭😭😭,biasedAgainstGovernment
"#HudutNamustur diyen gençler terörle mücadelede sorgulanıyor. ""Ya İstiklâl Ya Ölüm"" diyen Mustafa Kemal için de saraydaki işbirlikçiler ""isyancı, eşkıya, dinsiz"" demiş, idam fermanları yayınlamıştı. Gençliğe Hitabe, Bursu Nutku ile yetişmiş Türk gençliğini asla esir edemezsiniz!",neither
@srkntnyldz @onurcingil @Yettingari_la @MYazar212 @Kemalist_Soner @nimetozdemiriyi @ayseucar5 @demir___35 @fuatozhan @fkrtcf @ugur_yumuk_ @Mduringa Bazen fikirlerimiz uyuşmasada ülkesini seven birisi olduğunuzdan hiç şüphe etmedim. Eminim ki sizde bana hissetmediniz. Bence bu çok güzel bir şey.  (Bugünde kendimi pozitif hissedecek bir şey buldum😄🙃),neither
disari  cikmak  istiyorum  ama   cok  cirkinim   gercwkten   aglicqm  simdi,neither
@moe_miku_runa (´；ω；｀),unusable
"Budur. akpde TÜRK, İNSAN ve Müslüman yok. Bakara 120, Maide 51. Ayetler bunları tanıtır. Bozuk AMAÇLARI (Yağma, yayılma ve işgal), bozuk SOYLARI (rus (laz, çerkez, gürcü, ermeni), rum, yahudi,...), ağır SUÇLARI (17-25 Aralık hırsızlığı, Ege'de 20 adamız, Kozmik Oda,...) anlaşıldı",provocative
Çağan sg beyinsiz aptal salak çocuk,provocative
chpli ve istanbullu taksiciyle imamoğlu mu mansur yavaş mı cb olmalı kavgası,biasedTowardsGovernment
"@GiuliaCortese1 In realtà l’ha presa prima Obama, ma va bene",unusable
@S04071517 @tetevtar @thisisnesessery saying you have no idea what you’re talking about isnt random,unusable
@AvogzWedaga 🥂☺️☺️,unusable
@Buraktacuss @babus_bey @PoseidonN_3959 Ama para ödüyoruz  Retweet yapmak hakkımız 😂 Bütün stat seni bekliyor 👏👏,neither
"@ansellioo Aku stiap grup pnya ultimate bias ama bias wrecker,,jdi KLO di nct 127 tuh ultimate biasku uri leader truss KLO bias wrecker jaehyun",unusable
Bu dinsiz ite evinde iftar verenler buyrun #ittirGitCHP  https://t.co/1EQullA4OG,provocative
@solcugazete Laf eden beyinsiz sürüsü! Kimsenin özel hayatına karışma gibi bir harekette bulunamazsiniz! Şunu bir kavrayamadiniz ya! Kim cesaret veriyorsa size iyi gazliyor ama bu yolun sonu uzucu biter... ;) Sizene olum! Yeter amk ya. Ne kadar afkurdunuz! Susun oturun asayiga aaa BIKTIMMMMM,provocative
@battymamzelle I’ve been saying that he feels like the evolution of Dr. Cox on scrubs,unusable
@shelovescerenn dun eskı sevgılım baya bır ask sozlerı doktude hala tam emın degılım be senı seven vardır ılla sevmeyen olsun,neither
@BirTurk_z @Akparti @MHP_Bilgi Ah bu feto nasıl bir fitnedir? Nasıl müslümanların içine bu fitneyi düşürdü ? Ancak ermeni bir ananın  Yahudi bir babadan olan bir p..ç Bunu yapabilir,provocative
Denek ki bunlar ABD.nin laik Türkiye Cumhuriyeti'ni dönüştürnek için kullanmak üzere gönderdiği öncü kuvvetler.,biasedAgainstGovernment
@berfinsenaeroll @yasinaktimur Teşekkürler 😇,neither
@ErtanYalciner Beyinsiz yaratıklar. Ne kaçıyorsunuz o zaman muhteşem ülkelerinizden. Yallah ülkenize. Bu ülke yöneticileri bunları götürüp şeriat ülkelerine havadan atsınlar. En temizi.,provocative
@sopevraiamour bir armi bana akpli diyemez! sevmezsen sevme bu sana ıyy dememi engellemez 🧚🏻‍♀️,provocative
"@gazetesozcu Ey Hüseyin, hadi sen ilaçlarını al ve uyu..iyi görmedim seni..!",neither
@kaiissgurlss lagi sibuk ya,unusable
@TaranathF @cigdemkc elbise üzerinden özgürlük savunulmaz. kadın düşmanı da değilim. yobaz da değilim. kara çarşafa da en az sizin kadar karşıyım. lakin bu eylem hiç te olmamış.,biasedAgainstGovernment
"From the title winning first team squad we've lost Wijnaldum, Lovren and Lallana.  We've added Thiago, Jota, Tsimikas and Konate. We have Elliott and Jones with more experience and being integrated. Same for Minamino too.  If Shaqiri and Origi leave I expect they'll be replaced.",unusable
Samatta sen beyinsiz kafasız mal özürlü koladan başka gözü bir şey görmeyen futbol cahili bir kola kabilesi evladısın hadi yallah kabilene,provocative
@Hlya13258265 @ibbhaberleri @tanjuozcanchp Hem Kuzey Suriye'yi işgal altında tutup hem de Suriyeliler siktir olsun gitsin diyemeyiz elbette barışçıl olunacak. Bu da mevcut iktidarla mümkün değil.,biasedAgainstGovernment
"@MaratKarenovich most of the ppl in the afghan army and police were just doing it for money to feed themselves and their families, soon as the US money stopped coming they have no reason to fight.",unusable
"done used all of my accs, i just hape i've made the right choices....",unusable
"Ayakta bevl.. Yobaz kim; Taliban mı, Vural Savaş zihniyeti mi?  https://t.co/eNHyvNC3r3",unusable
Ben Müslümanım.Şeriat İslam dininin kuralları demek.Yani Müslüman biri şeriat karşıtı olamaz.Batının dinsiz kanunlarına iman edenler varsa o onların problemidir.,biasedTowardsGovernment
@incisozluk korkusuz demeyelim de beyinsiz diyelim,neither
@altay_fazil 😊👍,unusable
Chpli sekülerler tatile gittiği için cahil çomarlar at koşturuyor burada kaç tane tag açmışlar. Tt listin haline bak,provocative
@Ama_tyandayo_ ^_^,unusable
@salitosunn @Delibedir1 @AlcayirCengiz Alalala chp secmeni oldugumu nerden biliyorsun ? Sizden olmayan ya chpli ya fetocu ya pkkli bi damga var her turlu. Sg hikaye anlatma seker uretemeyen ulke araba uretiyormus,biasedAgainstGovernment
"@Seninleyiz_atam Dinleri ve inançları uçkurlarına kılıf yapmak isteyen dinsiz sapıklar ne yazıkki.Her devirde cemaatler,tarikatler ve sözde  din otoriteleri çıkıp en doğrusu bizimkisi dedi.Halbuki bu kendini ilahlaştirmak ve insanlığı yönetmeye çalışmakdir.",neither
6- CHPli belediyelerin afet bölgeleri için bir şey yapması dahi merkezdeki imzalarla engelleniyor. Otobüs metro faaliyetlerine engel olunuyor. Afet konutları yapılmasına engel olunuyor.  Bunlar yargılanmazsa pek çok vatandaş kahrından ölecektir.,biasedAgainstGovernment
we almost ran them over one of them listened when we told him to go home but??? i wonder how many times they’ve done this,unusable
@asilanturkiye @DeryaTR_ @AnkaraAnakara O ilaclari almak zorundasiniz diyen yok ama asi adayini olmamiz icin zorlama var bu anlamayacak kadar zormu acaba.,biasedTowardsGovernment
@SireneOznur Ve evet Türkiyede ifade özgürlüğü yok her yorum yapanı ülkenin kötü durumunu şikayet edip gerçekleri söyleyenleri içeriye tıktırmaya çalışan bir yöneticimiz var xd kabul etmeyeceksin ama bu bi gerçek oturup ağlayabilirsin,biasedAgainstGovernment
📍 Tarihi Ermeni mezarlığında defineci talanı   https://t.co/baAxi6JjHq,neither
@satuki__7979 私がしたくてやった事だから！,unusable
@shion_0177 絶対無理やん私も無理かも知らんけど(((,unusable
"@rssturk @Profesorfacia Afganistan'a, Suriye'ye gitmeye gerek yok.Ülkedeki sakallı zevat da aynı şeyleri söylüyor. Yobaz benim yobazım olusa iyidir öylemi?",provocative
@FrazzleDazzzled Something I've been re-learning 👑,unusable
"""This hotel should've been checked to ensure it was safe for families &amp; children. It wasn't. That's shameful"" Refugees like 5 year old Afghan Mohammed Munib Majeedi need safe and dignified accommodation  https://t.co/U7siXMnYtq @SYMAAG at 5mins #AfghanLivesMatter #RefugeesWelcome",unusable
@prastyoandi_ Ndak kemlinti oh🤣 eh astaghfirullah ya Allah,unusable
Ttfff D616F5B4 :Battle ID I need backup! Lvl 200 Lu Woh  https://t.co/DjjsOxCAsN,unusable
@bannggttan0613 Ayay secmesi cok zor ama Jisoo veya Mina gibi geliyor,neither
@Duygukaryeli Böyle olmamızı çok seviyorum sırf farklı düşünüyoruz diye kavga etmiyoruz🤍,neither
@ismailEser25 CHPli ise tabiki vermem.,biasedTowardsGovernment
@Futbolig1905 Hele şu 4 milyon Euro alıp kaplumbağa gibi yürüyen sosa ya bak sen önce o paranın hakkını ver Ermeni cocugu,provocative
@AYGUNts Trabzonspor ve e taraftarı haysiyet yoksunu değildir onu stad cimlerinde üstünde asîl formamizla görmek bizlere yapılacak en büyük haysiyetsizliktir,provocative
@merveeniz0 @Alfaq110 @mevzudergi Ben sana olayı bizzat yaşiyandan dinledim diyorum benim öz dedem Kars ta Kürtçe konuşuyor diye bak Ermeni değil Rus değil Türk askerinin gerçi öyle insanlara Türk demeye çekiniyorum dövmüş zulüm etmiştir.,neither
"@hwhdxxb @akinipek01 Ülkede hale kurucu kemalist kodlar geçerli bunlar değişmedikçe hep birileri mağdur olur; Dersim, kürtler, cemaat, azınlıklar...bu uzar gider! bugünkü siyasal islam ideolojisi de katı kemalizmin sonucu sayılabilir (başörtülülerin askeri alanlara alınmaması vb) Demokrasi ve hukuk!",biasedTowardsGovernment
"@thetiana0 Çok zor. Ne kadar yardımcı olur, bilemem ama ihtiyacın olursa ben de buradayım..❤️",neither
"Türkiye’deki birileri Ermeni , Yahudi ve Rumları öyle bir asimile Etmişlerki bu insanlar kendi ırklarına dahi düşman haline getirilmiş  bu olayda Türkiye’deki empoze edilen nefret söylemlerinin etkisi göz ardı edilemez.",neither
"@halilavc8989 @solurogullari @ekrem_imamoglu Oy vermeyen herkese İllet, zillet, pkklı, vatan haini, fetöcü, lgbtli, dinsiz, namussuz,şerefsiz, çapulcu vb. diyen ebem değildi. Hem sana ne benim kimi benimseyip benimsemiyceğimden.defol çöplüğüne",biasedTowardsGovernment
"@pearl_pau Fikrini beyan etmiş ama yorumlara kapamış. Kendisi prof olunca global kapitalizmin kölesi olmadığını sanıyor. Birde bunun uzmanlık alanı beyin, meğersem kendisi beyinsiz olduğu için bi umut belki kafatasımın içinde bir organ vardır umuduyla yaşıyormuş.....",neither
Yer gök dua dolu,neither
@alpcanitez Kılıçdaroğlu s400 yorumu yaparken kim bize saldıracak  Hangisi doğru söylüyor  Chpli tuncay özkan abd Türkiyeyi işgal edecek bu ne demek istiyor,biasedTowardsGovernment
@1923ozge İyi geceler 🍫🌺,neither
@privyanigaliba Bİ DE AKPLİ Mİ NE NE ABLAN SALAK KB,provocative
"Bahse Girerim Yarın Bir Yobaz Çıkıp, Tuvalete Gitmek Günah Diye FETVA Verse, Tuvalete Gitmeyecek ve Altına Yapacak O Kadar ÖKÜZ Var ki Bu Ülkede...",provocative
@mahluklarcomtr ben olsam tamamını kaçırırdım yobaz Taliban'a bırakana kadar,unusable
@legallychanlix ama kopunca dilinizi kesebilir🥲 benim üst ön dörtlünün arkasında bunlardan var bu mu emin de değilim gerçi ama bunun gibi bişi,neither
@fercilious çilekli sodaya 1 şans verilebilir bnce…. (ama sadece çilek karpuz marpuz olmadan),neither
"@IllinoisExposed @johnmacarthur @GraceComChurch Yes, I’ve followed this closely. They are the exception in metro areas, not the rule",unusable
"Bir şeyi ne kadar kolay elde edersen o kadar çabuk sıkılırsın, ama gerçekten elde etmek için çok çaba sarf edince elde ettiğinin kıymeti çok daha iyi anlaşılıyor. Ek atama gelince mesleğimize nasıl sarılacağız bir bilseniz? @tcmeb  @aebilgili   #2020KpssyeEkHak",neither
Biz size bu sözleri 18 yıl önce  söyledik  siz  bize dinsiz dediniz,biasedAgainstGovernment
@atamizindeyizz1 @Bilgi_3434 @ibbhaberleri Beyinsiz hiç biriniz arastirdiniz mi 2013 den sonra kasada öyle bir para birikmedi tabi sizin gibi beyinsizler niye arastirsin yalanı yaymak varken,provocative
kucuk bilgilendirme; arkdslar pornhub izlemiyorum sadece bi kere pornhub'da thor loki pornosu yayinlamis kuzenim linkini atmisti ordan biliyorum ve tiktokta o sesş surekli kullanıyorlar tskler bilgilenditme bitmistir💪,neither
@TeknikciHoca Belediye başkanı CHPli temmennisi o rakam,provocative
@KaylaChowShow We've got a flat,unusable
"@mahsun_baskurt Saygıdeğer Mehmet hocam;Tenkit etmemiş,adeta beyinsiz kadavrayı mezarda yer kaplamasın diye dikine gömmüş. Ama ne yazar, tencereli kapaklı olmak, ülke sathına ""mal"" olmuş negatifizim semptomu böyle birşey.. [Hocamızın değeri baş tacıdır]",neither
@ama_turkan_ Oy oy oy sevdim bunu,neither
@devletinbabasii Senin mantığınla cima etsinler bedevi... gelmiş burda türkiyeyi eleştiriyorsun senin ne haddine ermeni tohumu,provocative
Bir ummet ayni ummetten kacip hayatini kurtarmaya calisiyor. Ne hayiri ulan beyinsiz herifler... #AfganlarıAlmayın #SığınmacılarSınırDısıEdilecek #AkpDevletDeğildir #SerhatFındıkYanındayız  https://t.co/Jr8rbd74os,provocative
@1Yobazz @istiklalevladi @Sena6388 @ragipsoylu Karşi arguman uretecek zekaya sahip degil cunku. Kendileriyle ayni fikirde olmayan herkesi akpli goruyorlar.,provocative
Biri beni ise alsa keske bilgisayarin b sinden anlamam kod yazmayi unuttum ama halledicem hepsini,neither
Ben Akpli değilim. Hiç olmadım sadece bir ara mv olmuștum akpden ama ailem hep chpli.,biasedAgainstGovernment
@KilimanjaroBus Hivi mlango huo ni automatic ama manual?,unusable
orspu babannem akpli oldugu yetmiyo gibi bi de kervan dinliyo,provocative
"@SunaYildizoglu DİN KELİMESİNİN ANLAMINI BİLİRSEK BUGÜNKÜ DİN ANLAYIŞININ TÜM DÜNYAYI KASTEDİYORUM,İNSAN UYDURMASIDIR. DİN : YOL,YÖNTEM ,USUL,YÖNETİM ŞEKLİ,KİŞİNİN DÜNYA GÖRÜŞÜ...görüldüğü gibi kimse dinsiz değil..",unusable
"The fact I’ve got all these containers and getting a label maker 😭🤣 even though it’s extra, it’s too satisfying 🤌🏻",unusable
@sozcumuratoglu Akpli cb hakaretten alırsınız.,provocative
"Bir Türk milliyetçisi saldırıya uğramış, şüpheli ya AKPli ya da HDP'li; siz hangi taraftadasınız ?",provocative
@_aIper Akpli ahmet kim reis takip edeyim,biasedTowardsGovernment
@StratejikGndem1 Kimin uçağından düşmüşler Şeytanın en büyük hilesi ( ABD nin) gizlenmekmiş insanlar kötülüğü hiç onda aramazmış 20 senedir islam ülkelerini kan 🩸 gölüne çeviren dinsiz gavurların ve ona hizmet edenlerin hiçmi suçu yok,biasedTowardsGovernment
@zeplettin Fareler gemiyi terk etmeye başladı. Kendisinin bilim dışı ve yobaz söylemlerine örnek olarak da şunu da şöyle bırakalım.  https://t.co/qfIdSFSOG8,provocative
"@KantarcZihni @trakyaliatakizi @victor_huge Senin Beyinsiz olacağın belliymiş, Belki faydası olur diye İsmini Zihni koymuşlar ama yararı olmamış!  Sendeki beyin Kuşta bile sınıfta kalır. Zihnine Sohtumun Zihnisi, Kaybol, Ahırına dön. Sen devşirilmiş bir kemalist atıksın.",provocative
"Kentsel dönüşümle ilgili hiç bir kolaylık sunma vatandaşa, it müteahhitlerin kucağına, İstanbul'un eski yerleşim bölgelerinde yıkılacak bina çok deme de chpli belediye bölgesinde diye söyle, Bakırköy bel. parsel düzenlemesi yaparken hangi iktidar onu engelledi?!",biasedTowardsGovernment
@imamoglutrolu31 @DnenBiri13 Öyle kemalist solcu türkçü ülkücü İslamcı istemiyorum,provocative
"@fatihportakal Ama sen ve cenahın sizinle aynı düşüncede olmayanları; cahil, yobaz, koyun, yandaş ve demokrasi ile seçtikleri devlet adamını diktatör olarak görebilir sonunda da saygı bekleyebilirsiniz değil mi bay portakal.",biasedTowardsGovernment
@HendrattaAli You’ve made such a huge difference to the geosciences. I’m so glad your institution is recognizing it.,unusable
@AkinjiRetro Oğlum adam ol bak hollandada yaşayıp artistlik yapıyon:(,neither
yobaz ırz düşmanı  https://t.co/Y9EqznZiPv,provocative
Falımı yorumlamayan ermeni  https://t.co/L5YdVFnDhA,provocative
@subaloncuguu bak aglicam şimdi 🥺🥺🥺 dareni kimse haketmiyor,neither
