example,label
"Meus pais estão me tratando igual lixo, falando sobre eu me casar pq tive relações antes do casamento  Entendam ninguém é obrigado a gostar de parentes, e família é quem te ama e aceita.",unusable
@evetkralice Lna harbiden Sezen Aksunun tüm öğrencileri farklı genre ya ve giyim şekline sahip,neither
@ymzkhanaa Ama @reikiuwu  Bolee tapi kapannya blom tau,unusable
"A worth reading take here, the liberals were in govrmt, that gives them advantages to draw on the support they’ve given 🇨🇦s during the pandemic, sure more can be offered. The fact that the other parties platforms have A LOT to be challenged on also need to stay in focus. #Elxn44",unusable
"@kurt5706 @fixinittr @YaltirikKemal @TC_kemalbildis_ Atatürk emperyalizme karsi durdu, en buyuk basarisi tam bagimsiz Türkiye yaratmakti. Kapitilasyonlari kaldirdi, akp ise maden sirketleri, karanlik anlasmalar ile bunlari geri getirdi. Sıkısinca abd ye orda sikisinca rusyaya kukla oldu. Kemalist bir kisi dis akp li olamaz",provocative
Why she gotta sit on my lap when I pee ☹️ I should’ve dropped her first then came back and got me together,unusable
"@cumhuriyetgzt Ülkede yobaz bir sistem kurulmuş, siyasilerin yağmasiyla devam ediyor...",provocative
@jockowillink Stay the course! Keep focused! Never give up! You've got this!,unusable
Sifan Hassan về nhất nhưng không phá được kỷ lục WR Read:  https://t.co/Eo8Y3KZ26G  https://t.co/uPATzYzNqT,unusable
"@10TV Most likes I've ever seen on 10tv. The vast majority of Americans aren't cult members. We all know what the cult would've been screaming if they saw black men doing the exact same thing, trying to stop a Trump electoral count. They're LIARS if they don't admit it.",unusable
@unutulduq Memlekette beyinsiz bitmiyor,provocative
@ibalci55 Neden özel kurgu bir video olabileceğini düşünmeyiz? Çünkü hiç bir salak ve beyinsiz biri böyle bir  şey yapmaz. Yolda birden bire namaz ve secde he? Arabası vs nerde bu pisliğin o zaman? Sonra namazda temizlik esastır. Asfalt neden? İnanmayın bu aptalca kurgulara ne olur.,political
Taliban'ın  seriat yasaları dünya kamuoyuna İslamiyet'in ne kadar vahşi yobaz gerici köleci işkenceci kadının hiç bir hakkı olmayan kız çocuklarını alıp satan kelle kol uzuv kesen hak hukuk tanımayan baskı ve zora dayanan bir din olduğunu gösterecektir. Pratik teorinin aynasıdır!,provocative
@cbooksanctum And this is why I've reshelved half of my tbr hahaha,unusable
en akpli ozelligim,political
"@m_cemilkilic Sen şeriata küfrederken fikir hürriyeti, başkası savununca savcılar nerde,,, siizi gidi gerici yobaz kara cahiller,,, kininizde boğulun inşaallah",provocative
"Önceleri zor günleri heyecan ve korkuyla bekleyen insan, günümüzde ne bir şeyden korkuyor ne de heyecan duyuyor.",neither
I can’t believe I’ve seen calling this “relatable!,unusable
@platformist34 Bu tespitler sayılamayacak sayilara!!! ulaştı AKPli olup tek maaş alanı dövüyorlar zaar da benim takıldığım tespit edip duruluyorken bu tespit işi ne işe yarıyor??... sonuç ne oluyor sonuç?... var mı bu abilerin durumunda bir değişiklik...,political
"Milli Eğitim Bakanı Özer, açık öğretim ortaokulu ve lisesi sınavlarına katılamayan öğrencilerin 27-29 Ağustos'taki çevrim içi sınava katılabileceğini açıkladı.",political
ya ailem akpli olsaydı,provocative
"@Bar31268097 @daghanolcay @melik_mehmed @temmuz1919 Aleviliğin bugün sadece adı kalmıştır bugün sözde Alevilerin çoğu dinsiz kitapsız PKKli, Ülkücü ya da Komünisttir bakın Fransada Almanyada bir Alevi derneğine gidin, Türkleri,İslamı ve Müsülmanları nasıl anlattıklarına bakın.",provocative
"Laik kemalist sistemin koruyucuları ne beklenir birde mülakat a bunlar giriyor sonuç bu fetodan farkı varmı yok'Gaziantep İl Müftüsü, camilerde toplanan yardım paralarıyla makam arabası aldı' iddiası!  https://t.co/cBinhKdGA4",provocative
@HasipKAPLAN o.çocuğu tahrik ediyor bu hasip kesin ermeni kırması,provocative
@orcun011 😁,unusable
Teenager Foreverよかったな,unusable
Poor goalkeeping on display today 🙌🏿,unusable
"@ersinceliq Yerli Charlie hebdo. Afganistan'da ABD 'nin hunharca katlettiği çocuk ve kadınların sayısı Onbinden fazla. Ama ABD'nin emir eri olunca , bütün o vahşetleri ""olmamış kabul ediyor"" adam.  Allah insanı kınadığı ile imtihan edermiş. Allah büyüktür.",political
"@libranceyms23 @mimarifacialar @mevzukurtlere1 Her nefis ölümü tadacaktır Ne kadar yaşarsan yaşa eninde sonunda öleceksin çünkü can sana ait değil ruh eninde sonunda sahibine dönecek, döndürülecegiz 🙏 işte o zman dinsiz olarak ölünce dönmek isteyeceksiniz ama döndürülmeyeceksiniz",unusable
@kilicdarogluk Yalanın ve tecavüzün merkezi chp by kemal.,provocative
@H0EFORHUALIAN zaten öyle ama kahpe meatbun yan shipleri gösterip elletmiyo aq,neither
"@guneskirk Spor yapnayan bireylerde kilo başına 1gr tüketilmesi gerek. 70kg bir erkegin 70gr tükettiğini hic sanmıyorum. Avrupalılarda ve amerikalılarda spora çok önem veriliyor, nüfusun spor yapma oranı arttıkça zihinsel ve fiziksel kalite artıyor haliyle.  Akpli olmalık durum yok haklisin",provocative
@colecubelic I’ve been trying to break in to the radio business for YEARS and now I see this. How can anyone break in with so much blatant nepotism at play?,unusable
"PYD zaten sinirimizda. Kobaniye yardima peşmerge adı altinda  binlerce PKK sınırlarımız içinden gecirerek ,karnını doyurup sokan akp dimi ?  Ne içiyorsunuz agp 😠  https://t.co/qXkCgbDtxI",political
Ali koç akpli olabilir mi,provocative
Bu kemalist kesim CHP  İYİ parti HDP  Terör yandaşları daima yalan söylüyor söyledikleri yalan yanlarına kar kalıyor Türk milleti buna isyan ediyor bu namussuz alçaklar en ağır şekilde cezalandirilmali,provocative
#윶랩붐은온다,unusable
"@cokta_nickimdi Çok, çok teşekkür ederim  Deli dolu canım torunum 🤗",neither
Bir kere Muslera'ya ailesine edilen küfürler yüzünden açıklama yaptırdılar o günden beri futbol tayfaya soğuk kaldım çoğunu da çıkardım iki üç kişi kalmıştır. Aynı şeyi Marcao'ya yaptırmayın milletin ailesine küfür etmeyin beyinsiz herifler,neither
@briesour  https://t.co/eAr7FUaIS3,unusable
@Einstein999 Şeriat senin talibandan gördüğün değil dinsiz köpek talibanda senin gibi IŞİD,provocative
@huseyinozturk66 @rifatserdaroglu tabi tabi erbakana yaptıklarınızı unutmadı. hain dinsiz imansızlar.,provocative
Lo ama y mucho 🤧,unusable
@baris_warkukuma @mazlumcinar58 @Mrt_Ongun Lan beyinsiz... İbb çalışanı olup olmadığını anlamak 2 telefona bakar... Neyini araştırıyorlarmış? Sadece sizin gibi şizofrenlerin gazını alıp olayı soğutuyor işte anlamayacak kadar mı beyinsizsin?,provocative
"@hickimseadam Welington konusunda fazla sıkıntım yok bence orada gayet iyi oynuyor da ,yerine Rıdvan varken şu Nskala yı oynatması çok garibime gidiyor ama eninde sonunda ona şans verecek ve formayı alacak bence Rıdvan.",neither
Ya kardeşim siz beni cozemeyecek misiniz artık kadınım ne derse o! İsterse beni Galatasaraylıktan men edebilir isterse beni akpli hdpli yapabilir isterse Ekrem başkana oy verdirmez. Kadınım ne derse o NOKTA.,provocative
@netekim_oyle @SavasAtaYavuz @gamzetascier @ankaragelisiyor Her muhalif chpli mi sence? Kendini biraz gelistir 👍,political
@Dearmylo_ve 저런,unusable
@uygar2580 @tengri05 Türk olmak bir ırk değil mi ? Hele söyle bakalım  O devletin bir ismi yok mu ? TÜRK DEVLETİ yazmak neden zoruna gidiyor? Yoksa senin devletten kastın başka birşey mi ?  Söyle bakalım TÜRK ORDUSU KURUCUSU kim o senin ATAN DEĞİL Mİ ?AMA o müslüman değil  Ne yapacaksın şimdi ?,provocative
@dogahovarda Annem ve babaannem kuzen,neither
@cumhuriyetgzt Neresi enteresan zaten fetö dan ayrılmış değilki akp sırf ülkeyi ele geçirme planı bu darbe tiyatrosu onlar istedi kadar masal anlatsınlar onlara inanlar kesin beyinsiz yahut delidir,provocative
@cigdos_unal @saglikbakanligi @drfahrettinkoca Çok büyük geçmiş olsun allah tan acil şifalar 🙏😔😔😔,political
"Ya millet bu yaşta sabaha kadar o partiden bu partiye koşar. Ben zamanla Chpli dedelere benzemeye başladım. Sabah 6-7 gibi uyanıyorum. Haber izliyorum, gazete okuyorum. Söverek geri uyuyorum.",political
@laylerez o dönemde faili meçhul saldırıların cinayetlerin iki taraf tarafından da işlenmediği ortada ama sağcıya sıkıncı solcu suçlu solculara sıkınca sağcı suçlu deniliyordu. Nefret ve bağlılık her şeyden daha güç olunca da önü alınamaz hale gelmişti,provocative
@strazss Kulak yapısına bağlı ama ortalama 1-2 ayda iyileşiyor,neither
Başarılar dilerim @neslihanyldrmhn   Kumru Ölmüşken Yeri Gelmişken  https://t.co/u3lxRrUoGY,neither
@ibrahimkaragul Pic ibrahim evine afgan al bak orda Müslümanlıkla alakası yok hiçbirseyin ama ben ırkçıyım ülkemde afgan suriyeli istemiyom piç ibrahim,provocative
@MemcoX @suleymansoylu Sanki chpli siyasiler yada Belediye Başkanları Serçeye Biniyor.,provocative
@siyamusta61SLx Afganlı kadınlar bunları görse taşlardı. Bunlar afganlı kadınları dinsiz imansız sanıyor. Bir kaç seküler yüzünden aynı iranlı kadınlar gibi zorla tesettüre girdiklerini sanıyorlar. En azından bunların şortlarını asla kabul etmezler. O coğrafyada giyim tarzı böyle işine gelirse.,provocative
şu çocuğu Chpli tişört giyip arkadan İzmir Marşı açıp saatlerce tekme tokat döverim,provocative
"Hukuk düzeninin yerle bir edildiği konuda CHP ve İyi Parti'nin sessiz kalma lüksü olamaz. Çünkü ülkenin kurtuluşu için tutunacak 2 dalımız var, elbette sessizliğe tepki göstereceğiz.",political
@AlyssaM_InfoSec How else can you wave at them so they don’t knock to let you know they’ve dropped it off?,unusable
"Çarşaf-ı şerif giyen bacılarımızı görüpte yallah arabistana diyen yobaz kokonalar , kurtuluş savaşında bir tane mini etekli , kıçı başı görünen kadın göster ? gösteremez isen hadi sen de yallah yunanistan a #tesettürümedokunma",provocative
@yusuftuncel44 @RTErdogan Erdoğan'ın bu ülkenin toprak kırıntısı kadar değeri yoktur. Nasıl bayrakla bir tutarsın beyinsiz troll.,provocative
"Vahşi, ilkel, yobaz  #TalibanıTanımıyorum",provocative
Görende fethullahçılıkla mücadele ediyoruz zanneder.,provocative
@shion_0177 えっ好きもっとリクエストしてくれたらあんたの為にいっぱい描く,unusable
Oğuzhan Uğur denen dinsiz kemaliste neden şaşırıyorsunuz?  M.kamal'ın izindeyim diyen birisi dinsizdir.  Dinsizin peşinden dinsizler gider.  Kemalistler laiktir ve laiklerde Allah'ın hükümlerini inkar eden gavurlardır.  Meselenin dallarına değil köküne bakın köküne !  https://t.co/cGLhZ8BYvJ,provocative
"AKP’yi iktidara oturtan 28 Şubat darbecileri Kemalist kesimde, Oda TV'cileri baş yorumcu yapan Halk TV'nin başını çektiği yayınlarda 28 Şubatçı generallerin ne denli masum olduğu konusunda gözyaşı seli aldı gidiyor  https://t.co/GJwq1jYLk9",provocative
"susar mısın ak partili, cemaatci, yeni muhafazakâr, muhafazakâr, yobaz, cahil bayan",provocative
Allah akpli mi cidden,provocative
@feasey_paul @hollyjones_____ @Asher_Wolf Funny you mention bleach… I just saw guidelines for mould allergy and it says bleach doesn’t work and to use 3% tea tree oil or 80% white vinegar. I’ve tried neat vinegar and it doesn’t do much so I’m trying tea tree oil now. Also brushing the mould spreads spores😱,unusable
@fenerkolikorg Hangi kararı yanlıştı beyinsiz. Tff başkanı mı oyun oynayacak. Sen demiraporun penaltısı niye verilmedi ona bak ağlak,neither
"@Ahmet2ttt @ilay_aksoy @ADALETMANAVI Türkiye ' nin en büyük fotoğrafçısı dünya çapındaki  ARA GÜLER , tiyatro ve sinemanın temelini atanlar ermeni, ilk profesyonel boksörü Garbis zakaryan , en büyük zenaatkarlar ermeni  kuyumcular. Az bir kitleye rağmen. Bunlar ayrıcalıklı olmaktan geçmiyor bayım. İlle de yetenek !",provocative
@12__mehmet İlahiyatçıyım senden daha iyi bilirim. Bi insan hakkında bilip bilmeden dinsiz hükmünü vermenin Allah katında ne kadar günah olduğunu da bilirim ama sen bilmezsin.,provocative
@TuNaBeYii Bundan sonra çin düşünsün abd güzel iş çıkardı radikal dinci talibanın yeni hedefi dinsiz imansız çin binlerce savaşcı ile şimdi düşünme sırası çinde helal olsun abd son yıllardaki en bıyük başarısı bi olcak,political
@sametatasx ağlamadın ki beyinsiz,neither
@m_cemilkilic Bir de utanmadan Yaraticiyi kelamlarini emirlerini vicdan akıl mantik adalet insanlik cercevesinde anlatanlari dinsiz gunahkar ilan ediyorlar iyiden dogrudan bahsedeni kötu gosteriyorlar saldiriyorlar olmadi yalan iftira atiyorlar  dinsiz olan da gunahkar olan da sizsiniz!,provocative
Tu ainda me ama?,unusable
you've got the will you've got the might get back your edge you will win this fight,unusable
"Ama; bunları nerede, nasıl kullanacağını bilmelisin. Sabah rüzgarında savrulur gidersin. Öfken ve nefsin bir olup aklını yener. Daima sabırlı, sebatlı ve iradene sahip olasın! Dünya, senin gözlerinin gördüğü gibi değildir. Bütün bilinmeyenler, fethedilmeyenler,",neither
@SireneOznur Sus kanka :Ddddd Size gelince herkes faşist ırkçı terrörist ama biz size öyle bişey söyleyince ülkeyi ayağa kaldırırsınız Allah aşkına siz yorum yapmayın :Dd Oğuzhan abim ülkenin durumunu çok iyi özetlemiş 1 dakka içinde vallaha tebrikler :),provocative
"😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 Axissbnrnya magnet cowo brengsek atau gimana? Atlas, then Mike 😭😭😭😭😭😭😭yakali serius ama Mike",unusable
"Bazı insanlar yüzüne yüzüne gerizekalı, sikik, beyinsiz, o.ç ve nicesini söylemeyi hak ediyor.",provocative
"@abcgazete Barbar, Yobaz,Darbeci, terör örgütünü böyle niteleyebilmek için ne yiyip içiyorsunuz Perinçek bey?",provocative
@Neyimbenqueenmi @soobshere @bengulbasaran Ne alaka ben mastürbasyon yapmadığımı söyledimduvar ne alaka beyinsiz maymun,neither
"A veces pienso relájate y déjate sentir, disfruta, y otras me presiono banda y exijo para encajar, para sentir, para funcionar como el resto y es estresante",unusable
bunlar kadar saygısız ve yobaz bir tayfa daha tanımıyorum,provocative
"@miracledmL Bir kere ruhları, bedenleri, kalpleri birbirini buldu her halleriyle çok güzeller ♥ yalnız bu halleriyle de efsane yakışıyorlar bi film gelse keşke be cidden etmediğim dua, dilek kalmadı herşeyi yaptım kesinlikle hiç birşey olmasa bile birşeyler oldu ama neyse",neither
Sokak hayvanlarının mama kabını doldurmak ister misin? #BuMamaBenden desen yeter! 😊 @vodafonevakfi,neither
"@Firatinofkesi Sana gülüyorum. Bir yobaz, Faso, Laik IŞİD ci bana yobaz diyor. Bu yeterince trajikomik bir durum.",provocative
"Azerbaycan, Ermeni işgali döneminde madenlerini işleten yabancı şirketleri uluslararası mahkemelere verecek  https://t.co/uT6z72WSkm",political
"@uzaaaygemisii Uzay Gemisi, icon güzel headerıa uymamış, tweetlerin güzel ama flop kalmışsın maalesef, takipleşmiyoruz ama hesabını beğendim.",neither
@BulentGurakar Nagehan Alçı kapatılsın yerine umumi hıfzısıhha enstitüsü açılsın..!,political
@trtsporyildiz Yobaz savar,provocative
6 Eylül de öğretmenin sorduğu soruya çoğy öğrencinin cevabı olur gibi;  https://t.co/MMOLuE5kFy,neither
"@gnfPurs they’ve been victimizing themselves since the beginning of time, it’s what they’ve been taught to do since birth LMAO",unusable
"@partiligazeteci Bir kamu görevlisi demiş…”akpli, chpli…. Ayrımı yapmamış sanki",political
@basedullahh Pornocu yiğit çıktı büyük ihtimal akpli zaten,provocative
"@denizimo10 Zaten bunlar yönetmiyor mu? Tayyip gillerin sadece cübbesi sarığı sakalı yok, yoksa aynı.",provocative
@c_ahmethoca ya bi sus ya ! dinsiz imansiz allahiniz para pul olmuş sizin ! küçücük cocuklari birbirinize peşkeş cekiyorsunuz ! hala ahlaktan imandan bahsediyorsunuz !,provocative
"@turker_goksu @bpthaber Siz yunan veya ermeni tohumları bilmez Tokat nere, ama sizin ağa babalarınız bilir bitaraflarına çomak sokan Erbakan kimmiş iyi bilirler 😉",provocative
Ben sevgi ve sadakate olan inancımı kaybettim ela  İnsanın karşısına fırsat çıkmaya görsün,neither
@ukarakullukcu CİDDİ derken bi kulubun nerdeyse tamami hissesine sahip bir tff baskanindan ciddiyey ve tarafsizlik beklemek ve ve susmak kabul etmenin en sessiz cevabi degilmidir,neither
"""Ama las letras porque ellas no muerden"". El Exorcista de Vacamonte II (Un falso profeta). Una difícil misión del cura José Carlos Gerber. #Figaroabrego #Elexorcistadevacamonte #Ritualromano  https://t.co/eDXTk66kUM  https://t.co/qALfeXpeJs",unusable
Alguien mas ama los dias lluviosos? 🌧  https://t.co/AtYbcApJnb,unusable
@eggpostor ini konteksnya jongho ama bebebnya apa gimana?,unusable
"@sonmezars @c_ahmethoca Bu toplum dinsiz dindar gayri muslum herkesin yaşadığı özgür bir toplum!!!! Asıl siz bağnaz dusuncelerinizi rahatça yaşamak ve zulümle başkalarına yaşatmak istiyorsanız hemen şimdi sınırlar folloş olmuşken defolup gidin,biz de rahat nefes alalım! Yeter da! Yobaz!",political
"Ben tanıyorum, kansız, cahil, yobaz, insanlık düşmanı, dünyanın düz olduğuna inanan,  karakter yoksunu ağızlarından sperm damlayan yaratıklardan başkası değiller #TalibanıTanımıyorum",provocative
Bir taşla iki yobaz! ❤️,provocative
@kalp28238811 @aykiricomtr Yook onlarda ilaç parası veriyor biz gibi muayene parası beyinsiz aklı kıt tek farkı dün kimse hastaneye giderken para vermiyorduk dimi onu diyeceksin de beyinsiz de,political
çok şey anlatasım var ama hiç konuşmadan...,neither
@eness_turann @eness_turann hemen kizma....acikcasi bende sana guvenerek xvg aldım....ama satmayacagim....,neither
@buyukbulusmaplt @aliosmanonder34 Eşimde orada 😌 ben Kırıkkale'den bebisle gelemedim ama 😍,neither
@kapattikgeceyi emre keşke akpli olmasaydı,provocative
@Cek99777804 @Dinsiz_biri Teyid o teyid etcem evet diycen naned 🙈,neither
Biz de laik-demokratik devlete karşı yapılan tüm gerici-yobaz ayaklanmaları lanetliyoruz.,provocative
@catboykuko it’s so funny bc it’s clearly done on purpose since they’ve done a lot of research. I love it lmao,unusable
"@Emelzde89508171 @lavezzi12345 @drfahrettinkoca En azından kendimizi bilim insanı sanmıyoruz ha ayrıca şu çiçeği aşısı olduysan ya da tetenoz ki bu zamana kadar nasıl yaşadın beyinsiz hayret ediyorum, eğer bunları olduysan hastalığı daha hafif ve ölümcül tehdit altında olmadan geçiriyorsun ama sizin gibiler anlamaz",provocative
@akplisinyani akp diye bi şey olmasaydı bile bu adam akpli olurdu,provocative
Chpli belediyeler olmasa ülke belini doğrultamaz aq,political
@Eric_Bernard94 @MarekaMalili @tonyalfredk @ummymwalimu Mbona Tanzania bara tu visiwani hawana hizi tozo ama ??,unusable
"Oğuzhan Uğur denen adam keşke homo habilis olsaydı, en azından beyni henüz evrimini tamamlamamış, o yüzden böyle iğrenç biri diyebilirdik ama ne yazık, biliyoruz ki homo habilisler yok olalı milyon yıl oldu.",provocative
@oylesine1io @YabguKun @KoronaReport Haftada 340tl  pcr testine para ödeyeceksin bay beyinsiz,political
"@kmoxnews You call this news? I've seen this story every few years since the 90s. Country is falling apart and this is News? Jfc, at least be original and not just some two bit copypasta shit posters.",unusable
@Frommers Grand Teton 👍🏾👍🏾 Saguaro👍🏾👍🏾 Big Bend👍🏾👍🏾 😇,unusable
@Yunuskck03 @ekrem_imamoglu Salak oğlu salak. Adam yıkıp tekrar mı yapsın beyinsiz. Her şeyi eleştireceksiniz illa. Allah sizin gibi salakların belasını verse de rahatça yaşasak şu ülkede,provocative
@yasanmiskesin @efsoduyar Utanmasalar akpli dicekler,provocative
"#DLTBrunch “Back Outside” recap via @jadethetallone 🥳🤘🏾 Tomorrow rain or shine we’ve got you covered with our inside terrace, so getting wet isn’t an option 🥂😜☂️  https://t.co/kq9RZT0DBX",unusable
Vax passports make money for corrupt politicians who have been bought and sold by big corps. Voter ID prevents those politicians from becoming elected political elite we can never remove from office. We've been bought and sold down the river and your about to go over a waterfall,unusable
"@meral_aksener Efenim 80 yıl önce geldiğiniz gibi gitmediz,  Bari şimdi gidiniz, ülkemizde Ermeni istemiyoruz..  esenlikler diliyorum.. 🖤💛 beyburt Spor.",provocative
Kemalist değilim ama bu açıklama benim bile zoruma gitti,political
Dünyaya rezil etti koca kulübü beyinsiz...,neither
"@AussieRavenclaw I've got 2 master degrees and Ì speak 5 and a bit languages. For such a clever she/her  you should check your spelling . ""Medicine""",unusable
"@KasmULU9 @HaberturkTV @ProfDrErsanSen Sektir lan aq malı, önce halkın hiç bir bakana yetki vermediğini öğren, beyinsiz. Onu dinleyeceğime gider Sedat Peker'i dinlerim",provocative
yobaz mahallem haksiz yere adimi hic olmayacak kisilerle andigi icin intikam elbisesi olarak sifir kollu icimi gosteren bisi giydim birazda buna kudursunlar cag atlayamamis dinazorlar,provocative
"Ermeni Tehciri konusunda Türkiye'nin en büyük tarihçilerinden birisi olan @ttkgovtr'nin eski Başkanı Prof. Dr. @Kml1711’in de açıklamalarını yer aldığı @Saka_larr'in paylaşımlarında, Osmanlı’nın Ermenilere neden #soykırım uygulamayacağının altı çizildi.  https://t.co/Z37ui2p1bE",political
@politikaloji Yorumlara bakıyorum da akp tabanı cahil ama Kemalistim diye geçinen bir çok insan da en az onlar kadar cahil. Biri muhafazakar cahil biri Kemalist cahil. İki grup da potansiyel tehlike. Kendi mahallelerinde olmayanları yargısız infaz yaparlar.,provocative
@NOnurkuru @avrasyaanket Bu ulkede bu kader beyınsız varsa super guç olmak mümkün degıl sahte yalanci sahteler yağmaci paralı tırol,provocative
@rsterkan1 İskender ertuş chpli olmuş bu aralar laik takılıyor zannetmiyorum,provocative
geçen sene 3-0 olarak devam eden maçta sahaya atıldığında iyi bir oyun ortaya koyan ama taç çizgisi civarında yaşadığı top kaybı sonucu yediğimiz gol yüzünden linç edilen ismail yüksek geldi aklıma. genç oyunculara düşkünüz ama en ufak hata yaptıklarında linç etmeye meyilliyiz.,neither
"Göremeyeceğiz ama Oğulcan’ın lisans işlemleri için kestikleri 1.2 M€ haracı ödeyip, Tahkim sonrası UEFA nezdinde kan kusturacağız.",neither
@bpthaber Bunlar böyle sıyrılcak sonra biz akpli olcaz fkaoföwlsşa,political
@lordsinov @SMEYDAN Birden aklıma gwcmisimiz geldi. Kara Fatmalar Nene Hatunlar Halide Edipler nur içinde yatsinlar. Allah bunlara da kurtarıcı nasip etsin. Bunları yapan Taliban bizde de rum ermeni isgal gucleriydi.. La,provocative
@ama_turkan_ @enerengin2 Uvvvv susamin hamuru var😁😁 eline saglik😊,neither
bir anda çıkıp evleneceğini açıklamak korkunçmuş en baştan söylemeliymiş hele hele love yourself reklamlarına maruz kala kala beyni akıp her şeyi mor görmeye başlamış yarraHımın başına bak bu adamlar çoğu senin gibi beyinsiz olan kpop fandomı üzerinden para kazanıyor kolay mı,neither
"Aşırı seküler olabilecek kadar kafayı yemedim, aşırı akpli artık değilim ve yakışıklıyım",political
@tfatihthesecond her ikisi de zor ama olsun evrene pozitif enerji göndericem hdjs,neither
Serkan İnci’yi neden takip etmemeliyiz;   1) En koyu muhalif zamanlarında pelikan yalısına gitti. Para için siyasi görüşünü değiştirdi ve bir gecede koyu akpli oluverdi.  2) En kötüsü pelikancı teröristlerle anlaşma yaptı ve hükümetin bu konuma gelmesinde rol oynadı.,political
@ChemyLO_VE @maziibe_ Annoying mf 🤦🏻,unusable
@pwaroz Chpli dayılar Z KUŞAĞI TELEFONLARI ÇIKRA VE ASSEMBLE   *VE DAYILAR THOR GİBİ BAĞIRIR*,political
Dinsiz itler eski suriyeki esadın ettigi zulümleri ve talibanin yaptıklarını  gerekce sunarak akıllarınca  Müslümanlıgi kötülüyor  Müslümanlık o degil bunu bizde biliyoruz  ota boka neye taparsaniz tapın  milletin inancından sizene aq putperestleri,provocative
Rezalet birgündü.. Yobaz kimselerin siktirip gitmesi dileğiyle..,provocative
@GuyHectorManuel That’s hilarious. It’s certainly grown with some folks having buses in it including Asante Hene.  But my brother knows the full story since he was involved from the beginning @krackmo,unusable
@Sakinbay2 @aysel58811802 @odatv Beyinsiz savunuyor bide ne yobazlar var,provocative
@Gettifakaut @DeltaAchilles @CursedBalkanYT Kes kemalist köpek gerçek türk eramusta kızını batılılara sunan kişi mi güldürme beni ahaha  https://t.co/WKl16Mcunv,provocative
😂😂,unusable
"bir toplum düşünün ki ikiye ayrılmış; bir kesim bir sporcunun sırf eşcinsel olduğu için sporu bırakmasını istiyor, diğer kesim ise aynı sporcuyu sırf eşcinsel olduğu için el üstünde tutuyor. bizim millet vallahi de billahi de komple beyinsiz.",provocative
@Enterpries31 @sehvenyazilmis Ss i aldım,neither
#İbbBarınaktaKatliamVar  Neredesiniz ulan hayvan severler dernekleri? Chpli belediyelere neden sesiniz çıkmıyor fondaş çocukları?,provocative
@peeachyunoo coco !!,unusable
BU ÜLKENİN MİLLİ DEĞERLERİNİ 3 / 5 YOBAZ KAFASINA GÖRE BELİRLEYEMEZ .....  #SiziSandığaİTTİRECEĞİZ #NamuslularDaCesurOlacak #ittirGitCHP Yallah afganistan,provocative
"@anapujolsanche1 L'any que ve, en faig 70 i als trenta-cinc, duant dos hiverns vaig fer curssets de normalització lingüística (que trist per mi/nosaltres i que vergonyos per els que a hores d'ara encara defensen els atacs a la llengua)",unusable
@deniz_delikurt @KenanAt57202071 @jinafeminist Ermeni topraklarında yaşıyorsun sen  .d,provocative
@Yigido5824 Şuranı buranı yabancı erkeklere sergilemeyi nimet olarak gören zihniyetten başka açıklama beklenemezdi.. çağdaşlık denince sadece kadının çıplaklığı zihninde canlandıran beyinsiz zihniyetin medeniyete bakıl açısı bu kadar sığ işte..,provocative
Duruşlara dikkat ! Türk'ün duruşu da bambaşka.  Tanrım Türk'ü Korusun ve güçlendirsin.   Ne Mutlu TÜRK'ÜM Diyene.,political
"@ovgunaercan Laik oldugu icin, cami ve imam hatip olmasi normal degil mi.Din adamlari memur,oyuzden maas baglaniyor.Lakin burda sorun bu bakis acisini dogru sormak, hepsi olacak tabiki ama her mahallede cami varken devasa cami yapmaya gerek olmadigi gibi imam hatipler icinde boyledir",political
"@hacibayramedutr @Yusuf__Tekin Hacettepe Üniversite’si öğrencilerini koruyarak, yüz yüze eğitim yerine online eğitim tercih ediyor ve öğrencilerine vize sınavlarını uzaktan eğitim ile yapıyor.   Siz uzaktan eğitim tercihi bile vermiyorsunuz. Açıklama bekliyoruz.",political
Her kadina siddette ortaligi yıkanlar nolduda chpli ibbnin zabıtasınin kadina yapmis olduğu şiddete sesiniz çıkmıyor sizinde derdiniz burda açık açık belli oldu #uçantekme,provocative
Pinterestim çok başarılı tespitler yapar✍🏻  https://t.co/phbVrBwedv,neither
"@Mehmetbayrak6l @kocaaga35 Siktir len köttoş! Profile bak, ağza bak. Pis yobaz",provocative
@Mahirin_BIYIGI #NamuslularDaCesurOlacak En az Namuzsuzlar Kadar İsmet İnönü,political
Bir gün herşey daha güzel olucak ama ben olmuycam,neither
"Until you really loving, kind, caring, a I Love You with the breath the smiles an But whatever happens, I've been happy. I  كٍوْدً خْصَمً فوغاكلوسيت IEP  كٍوْدً خْصَمً ريفا C85  https://t.co/te1si5Uvl9",unusable
@Jinjinda_ Bence sen beyinsiz bir kaşarsınn Emine’cim,neither
Her neyse ölünce görüşürüz,neither
New post (Azerbaycan Ermeni işgali döneminde madenlerini işleten yabancı şirketleri mahkemelere verecek) has been published on Yazıyor Son Havadis -  https://t.co/2zyc0Nupwq,political
@atlantaligrimes @yagohor @OrijinalFenerli @Yarglrator @demarkesports @EmniyetGM AHAHAHAHAHAH KUDURR YOBAZ  https://t.co/FKv01PjXKO,provocative
